title,year,month,url,keyword
Trump�s Efforts to Hide Details of Putin Talks May Set Up Fight With Congress,2019,01,https://www.nytimes.com/2019/01/13/us/politics/trump-putin-russia-meetings.html,"Trump, Donald J, Putin, Vladimir V, Russian Interference in 2016 US Elections and Ties to Trump Associates, United States Politics and Government, United States International Relations, Russia, Translation and Interpreters"
She Was Addicted and Lost Her Son. She Wants Him Back.,2019,01,https://www.nytimes.com/2019/01/13/opinion/mothers-addiction-custody.html,"Families and Family Life, Foster Care, Heroin, Drug Abuse and Traffic, Virginia, ADOPTIONS, your-feed-photojournalism"
Fake News as �Moral Imperative�? Democrats� Alabama Move Hints at Ugly 2020,2019,01,https://www.nytimes.com/2019/01/13/business/media/democrats-disinformation-election-interference.html,"Presidential Election of 2020, Russian Interference in 2016 US Elections and Ties to Trump Associates, Presidential Election of 2016, Elections, Rumors and Misinformation, Democratic Party, Facebook Inc, German Marshall Fund of the United States, RT (TV Network), Republican Party, Senate Committee on Intelligence, Sputnik (Russian News Agency), Biden, Joseph R Jr, Booker, Cory A, Gabbard, Tulsi (1981- ), Hoffman, Reid Garrett, Jamieson, Kathleen Hall, Jones, Doug (1954- ), Moore, Roy S, O'Rourke, Beto, Warren, Elizabeth, Trump, Donald J"
"As Migrants Risk Crossing the English Channel, French Fishing Boats Pay a Price",2019,01,https://www.nytimes.com/2019/01/13/world/europe/france-english-channel-migrants.html,"Middle East and Africa Migrant Crisis, English Channel, Illegal Immigration, Smuggling, Robberies and Thefts, France, Fishing, Commercial"
Top Democrats Warn Trump Over Comments on Michael Cohen,2019,01,https://www.nytimes.com/2019/01/13/us/politics/trump-cohen-testimony.html,"Trump, Donald J, Cohen, Michael D (1966- ), United States Politics and Government, Presidential Election of 2016, Cummings, Elijah E, House of Representatives, Democratic Party, Schiff, Adam B, Nadler, Jerrold"
"A New Migrant Caravan Forms, and Old Battle Lines Harden",2019,01,https://www.nytimes.com/2019/01/13/world/americas/migrant-caravan-honduras.html,"Immigration and Emigration, San Pedro Sula (Honduras), Mexico, Guatemala, Honduras, Border Barriers, United States International Relations, Asylum, Right of"
"Drew Brees Leads Saints Out of Hole, Past Eagles and to the N.F.C. Championship",2019,01,https://www.nytimes.com/2019/01/13/sports/saints-eagles-nfl-playoffs.html,"Football, Playoff Games, New Orleans Saints, Philadelphia Eagles, Brees, Drew, Thomas Michael (1993- ), Lattimore, Marshon (1996- )"
Pentagon Officials Fear Bolton�s Actions Increase Risk of Clash With Iran,2019,01,https://www.nytimes.com/2019/01/13/us/politics/bolton-iran-pentagon.html,"Bolton, John R, Iran, United States International Relations, Defense Department, National Security Council, United States Defense and Military Forces, Mattis, James N, McMaster, H R, Trump, Donald J, Pompeo, Mike"
"�Outlander� Season 4, Episode 11: A Convenient Arrangement",2019,01,https://www.nytimes.com/2019/01/13/arts/television/outlander-recap.html,"Television, Outlander (TV Program)"
"Shakespeare Theater in Stratford, Conn., Is Destroyed by Fire",2019,01,https://www.nytimes.com/2019/01/13/arts/stratford-shakespeare-theater-fire.html,"Theater, AMERICAN SHAKESPEARE FESTIVAL THEATER (STRATFORD, CONN), Fires and Firefighters, Historic Buildings and Sites, Stratford (Conn)"
PG&E Chief Is Out as Utility Faces California Fire Liability,2019,01,https://www.nytimes.com/2019/01/13/business/energy-environment/pge-geisha-williams-wildfires.html,"Pacific Gas and Electric Co, Appointments and Executive Changes, Wildfires, Williams, Geisha"
Review: �On Blueberry Hill� Looks Back in Radiant Regret,2019,01,https://www.nytimes.com/2019/01/13/theater/on-blueberry-hill-review-sebastian-barry.html,"Theater, On Blueberry Hill (Play), Barry, Sebastian, 59E59 THEATERS, Buggy, Niall, Ganly, David"
China Gives Kim Jong-un a Boost,2019,01,https://www.nytimes.com/2019/01/13/opinion/kim-jong-un-trump-china.html,"ARMS CONTROL AND LIMITATION AND DISARMAMENT, Kim Jong-un, Trump, Donald J, Xi Jinping, North Korea, China"
A Blockade and a Murder: U.S. Faces Enduring Problems With Saudis,2019,01,https://www.nytimes.com/2019/01/13/world/middleeast/mike-pompeo-saudi-arabia.html,"United States International Relations, United States Defense and Military Forces, United States Politics and Government, Khashoggi, Jamal, Pompeo, Mike, Qatar, Saudi Arabia"
"How to Actually, Truly Focus on What You�re Doing",2019,01,https://www.nytimes.com/2019/01/13/smarter-living/how-to-actually-truly-focus-on-what-youre-doing.html,
"�True Detective� Season 3 Premiere: New Mystery, Familiar Mood",2019,01,https://www.nytimes.com/2019/01/13/arts/television/true-detective-season-3-recap.html,"Television, True Detective (TV Program)"
Trump Threatens to �Devastate Turkey Economically� if It Attacks Kurds,2019,01,https://www.nytimes.com/2019/01/13/us/politics/trump-turkey-kurds.html,"Trump, Donald J, Turkey, United States Defense and Military Forces, United States International Relations, Kurds, Defense Department, Islamic State in Iraq and Syria (ISIS), Syria"
"No Corrections: January 14, 2019",2019,01,https://www.nytimes.com/2019/01/13/pageoneplus/no-corrections-january-14-2019.html,
Quotation of the Day: Trump Confronts the Prospect of a �Nonstop Political War� for Survival,2019,01,https://www.nytimes.com/2019/01/13/todayspaper/quotation-of-the-day-trump-confronts-the-prospect-of-a-nonstop-political-war-for-survival.html,
Mayor in Poland Is Stabbed Onstage at Charity Event,2019,01,https://www.nytimes.com/2019/01/13/world/europe/polish-mayor-stabbed-pawel-adamowicz.html,"Murders, Attempted Murders and Homicides, Civic Platform (Poland), Law and Justice (Poland), Solidarity (Poland), Gdansk (Poland), Poland, Khan, Sadiq"
Cockpit Voice Recorder of Crashed Lion Air Plane Is Found,2019,01,https://www.nytimes.com/2019/01/13/world/asia/indonesia-lion-air-voice-recorder.html,"AIRLINES AND AIRPLANES, Aviation Accidents, Safety and Disasters, Recording Equipment, Boeing Company, Lion Air, Indonesia, Java (Indonesia)"
"�True Detective� Season 3, Episode 2: �Intersectionality�",2019,01,https://www.nytimes.com/2019/01/13/arts/television/true-detective-recap.html,"Television, True Detective (TV Program)"
"President Trump, U.S. Shutdown, Greece: Your Monday Briefing",2019,01,https://www.nytimes.com/2019/01/13/briefing/president-trump-us-shutdown-greece-your-monday-briefing.html,
"An Egg, Just a Regular Egg, Is Instagram�s Most-Liked Post Ever",2019,01,https://www.nytimes.com/2019/01/13/style/egg-instagram-most-liked.html,"Eggs, Social Media, Instagram Inc, Jenner, Kylie"
What�s on TV Monday: �Eighth Grade� and �The Passage�,2019,01,https://www.nytimes.com/2019/01/14/arts/television/whats-on-tv-monday-eighth-grade-and-the-passage.html,"Movies, Television, Bounce TV, Starz, Happy Together (TV Program), Eighth Grade (Movie), Dallas Cowboys, The Passage (TV Program), Cheerleaders, Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders (Movie), LAST CALL (TV PROGRAM)"
University of Michigan Fires Gymnastics Coach With Ties to Nassar Scandal,2019,01,https://www.nytimes.com/2019/01/14/sports/rhonda-faehn-michigan-larry-nassar.html,"Colleges and Universities, Gymnastics, Coaches and Managers, Sex Crimes, University of Michigan, USA Gymnastics, Faehn, Rhonda, Nassar, Lawrence G (1963- )"
Word + Quiz: peregrination,2019,01,https://www.nytimes.com/2019/01/14/learning/14WODLN.html,
Judge Blocks Trump�s Attempt to Roll Back Birth Control Mandate,2019,01,https://www.nytimes.com/2019/01/14/us/politics/trump-birth-control-mandate.html,"Women's Rights, Health Insurance and Managed Care, Birth Control and Family Planning, Patient Protection and Affordable Care Act (2010), Trump, Donald J, California, Gilliam, Haywood S Jr"
"China Sentences a Canadian, Robert Lloyd Schellenberg, to Death",2019,01,https://www.nytimes.com/2019/01/14/world/asia/china-canada-schellenberg-retrial.html,"Schellenberg, Robert Lloyd, Canada, China, International Relations, Trudeau, Justin, Smuggling, Drug Abuse and Traffic, Meng Wanzhou, Political Prisoners, Spavor, Michael, Kovrig, Michael, Capital Punishment"
China Investigates Latest Vaccine Scandal After Violent Protests,2019,01,https://www.nytimes.com/2019/01/14/business/china-vaccine-scandal-protests.html,"China, Vaccination and Immunization, Demonstrations, Protests and Riots, Defective Products, Jiangsu Province (China)"
"Serena Williams Is Back at Australian Open, for Tennis and So Much More",2019,01,https://www.nytimes.com/2019/01/14/sports/serena-williams-australian-open.html,"Williams, Serena, Australian Open (Tennis), United States Open (Tennis), Race and Ethnicity, Ramos, Carlos (Umpire), Tennis, Australia"
�She Took My Arm With Her Left Hand and Held Her Walking Stick in Her Right�,2019,01,https://www.nytimes.com/2019/01/14/nyregion/metropolitan-diary.html,New York City
"N.B.A. Midseason Power Rankings: The Warriors Are Not No. 1, for Now",2019,01,https://www.nytimes.com/2019/01/14/sports/basketball/nba-power-rankings.html,"Basketball, National Basketball Assn, Golden State Warriors, Los Angeles Lakers, Boston Celtics, James, LeBron, New York Knicks, Brooklyn Nets"
"Cargo Plane Crashes in Iran, Killing at Least 15",2019,01,https://www.nytimes.com/2019/01/14/world/middleeast/iran-cargo-plane-crash.html,"Aviation Accidents, Safety and Disasters, Freight (Cargo), Boeing Company, Islamic Revolutionary Guards Corps, Iran, Kyrgyzstan, Tehran (Iran)"
"Learning With: �Students in Rural America Ask, �What Is a University Without a History Major?��",2019,01,https://www.nytimes.com/2019/01/14/learning/learning-with-students-in-rural-america-ask-what-is-a-university-without-a-history-major.html,
"Conan O�Brien Wants to Scare Himself With the New, Shorter �Conan�",2019,01,https://www.nytimes.com/2019/01/14/arts/television/conan-obrien-tbs-show-reboot-half-hour.html,"Television, O'Brien, Conan, Conan (TV Program), TBS Network, Comedy and Humor"
Sara Gilbert Balances Her Lives on �The Conners� and �The Talk�,2019,01,https://www.nytimes.com/2019/01/14/arts/television/sara-gilbert-the-conners-the-talk.html,"Television, ACTORS AND ACTRESSES, Gilbert, Sara, ABC INC, The Conners (TV Program), The Talk (TV Program)"
Pompeo Says He Pressed Saudi Leader on War and Rights Abuses,2019,01,https://www.nytimes.com/2019/01/14/world/middleeast/pompeo-saudi-arabia-mohammed-bin-salman.html,"United States International Relations, State Department, Khashoggi, Jamal, Mohammed bin Salman (1985- ), Pompeo, Mike, Salman, King of Saudi Arabia, Saudi Arabia, United States, Human Rights and Human Rights Violations"
What Messages About Gender Have You Gotten From Music?,2019,01,https://www.nytimes.com/2019/01/14/learning/what-messages-about-gender-have-you-gotten-from-music.html,
The Reasonable Way to View Marijuana�s Risks,2019,01,https://www.nytimes.com/2019/01/14/upshot/the-reasonable-way-to-view-marijuanas-risks.html,"Marijuana, Drug Abuse and Traffic, Law and Legislation, Research, Traffic Accidents and Safety, Mental Health and Disorders"
"Will 2019 Be Your Year of Better Sleep, at Least On the Road?",2019,01,https://www.nytimes.com/2019/01/14/travel/will-2019-be-your-year-of-better-sleep-at-least-on-the-road.html,"Sleep, Travel and Vacations, Beds and Bedding"
A Device That Gives Parents of Stillborn Babies Time to Say Goodbye,2019,01,https://www.nytimes.com/2019/01/14/well/family/a-device-that-gives-parents-of-stillborn-babies-time-to-say-goodbye.html,"Babies and Infants, Stillbirth, Infant Mortality, Hospitals, Parenting, Pregnancy and Childbirth, Depression (Mental)"
The Last of Manhattan�s Original Video Arcades,2019,01,https://www.nytimes.com/2019/01/14/style/old-arcades-new-york-chinatown-fair.html,"ARCADES, Chinatown (Manhattan, NY), your-feed-onlyinnewyork"
Taking the Pain Out of Children�s Shots,2019,01,https://www.nytimes.com/2019/01/14/well/family/taking-the-pain-out-of-childrens-shots.html,"Children and Childhood, Babies and Infants, Parenting, Vaccination and Immunization, Hospitals, Anesthesia and Anesthetics, Pain"
Redefining Representation: The Women of the 116th Congress,2019,01,https://www.nytimes.com/interactive/2019/01/14/us/politics/women-of-the-116th-congress.html,
Joan Jett on Receiving a Letter Written by Abraham Lincoln,2019,01,https://www.nytimes.com/2019/01/14/t-magazine/joan-jett-abraham-lincoln-letter.html,"Music, Jett, Joan, Lincoln, Abraham"
"Los Angeles Teachers Strike, Disrupting Classes for 500,000 Students",2019,01,https://www.nytimes.com/2019/01/14/us/lausd-teachers-strike.html,"Education (K-12), Strikes, United Teachers Los Angeles, Organized Labor, Teachers and School Employees, Los Angeles (Calif)"
The 2020 Field Is Growing. Some Waistlines Are Shrinking.,2019,01,https://www.nytimes.com/2019/01/14/nyregion/cory-booker-gillibrand-weight-loss-2020.html,"Presidential Election of 2020, Weight, Diet and Nutrition, Booker, Cory A, Gillibrand, Kirsten E, New Jersey, New York State, Sharpton, Al"
Trump Says He Alone Can Do It. His Attorney General Nominee Usually Agrees.,2019,01,https://www.nytimes.com/2019/01/14/us/politics/william-barr-executive-power.html,"United States Politics and Government, Law and Legislation, Presidents and Presidency (US), Appointments and Executive Changes, Military Tribunals, Constitution (US), Special Prosecutors (Independent Counsel), Russian Interference in 2016 US Elections and Ties to Trump Associates, Legal Profession, Attorneys General, Torture, Justice Department, Barr, William P, Bush, George, Trump, Donald J"
A Sudden Death Shakes Loose Four Intertwined Lives,2019,01,https://www.nytimes.com/2019/01/14/books/review/tessa-hadley-late-in-the-day.html,"Books and Literature, Hadley, Tessa, Late in the Day (Book)"
Democrats Want to Run on Issues in 2020. But Does Beating Trump Matter Most?,2019,01,https://www.nytimes.com/2019/01/14/us/politics/democratic-candidates-issues-2020.html,"Presidential Election of 2020, Democratic Party, United States Politics and Government, Liberalism (US Politics), Primaries and Caucuses, Trump, Donald J"
A Family Ski Adventure in the Himalayas,2019,01,https://www.nytimes.com/2019/01/14/travel/a-family-ski-adventure-in-the-himalayas.html,"Skiing, Himalayas, Gulmarg (Jammu and Kashmir), Kashmir Valley (Kashmir and Jammu), Travel and Vacations"
"As Government Pulls Back, Charities Step In to Help Released Migrants",2019,01,https://www.nytimes.com/2019/01/14/us/illegal-immigrants-border-shelters-charities.html,"Immigration and Emigration, Illegal Immigration, Philanthropy, Asylum, Right of, Immigration Detention, Catholic Charities, Jewish Family Services, California, El Paso (Tex), McAllen (Tex), San Diego (Calif), Refugees and Displaced Persons, Families and Family Life"
How Much Do You Know About Bhutan?,2019,01,https://www.nytimes.com/interactive/2019/01/14/learning/14BhutanGeographyQuizLN.html,Bhutan
"Los Angeles, Lion Air, Australian Open: Your Monday Briefing",2019,01,https://www.nytimes.com/2019/01/14/briefing/los-angeles-lion-air-australian-open.html,
